Date,High,Low,Open,Close,Volume,Adj Close
1984-12-03,10.112229691358362,9.963081669484858,10.039359047956758,10.039517227329213,178.2189637095149,10.039517227329213
1984-12-04,10.115121796124084,9.96587053167135,10.042205641132556,10.042364431954244,178.24859886965984,10.042364431954244
1984-12-05,10.118014413007106,9.968659903839558,10.04505273932695,10.045212149303067,178.278244213246,10.045212149303067
1984-12-06,10.120907545222094,9.971449789069968,10.047900345692895,10.048060382495173,178.30789979722547,10.048060382495173
1984-12-07,10.123801195999485,9.974240190445562,10.050748463385471,10.050909134657486,178.3375656785441,10.050909134657486
1984-12-10,10.126695368595442,9.9770311110556,10.053597095567563,10.05375840893975,178.36724191524326,10.05375840893975
1984-12-11,10.129590066312444,9.979822554017659,10.056446245424631,10.056608208539512,178.39692856863778,10.056608208539512
1984-12-12,10.132485292530742,9.982614522509579,10.059295916190523,10.059458536736482,178.42662570521392,10.059458536736482
1984-12-13,10.135381050728572,9.985407019794417,10.062146111180185,10.062309396910276,178.45633339381143,10.062309396910276
1984-12-14,10.138277344497709,9.988200049231034,10.064996833809513,10.065160792556924,178.48605170602025,10.065160792556924
1984-12-17,10.141174177552973,9.990993614293656,10.06784808760879,10.06801272729825,178.5157807178289,10.06801272729825
1984-12-18,10.144071553742158,9.993787718583297,10.070699876234702,10.070865204891398,178.54552050792884,10.070865204891398
1984-12-19,10.146969477043049,9.996582365827244,10.073552203477357,10.073718229211005,178.57527115617432,10.073718229211005
1984-12-20,10.14986795152471,9.999377559853084,10.07640507324033,10.076571804204658,178.60503273569316,10.076571804204658
1984-12-21,10.152766981312045,10.002173304552423,10.079258489498592,10.079425933875921,178.6348053131152,10.079425933875921
1984-12-24,10.155666570589593,10.004969603872015,10.082112456283264,10.082280622290073,178.66458895215592,10.082280622290073
1984-12-26,10.158566723616103,10.007766461830068,10.084966977687499,10.08513587359288,178.6943837160186,10.08513587359288
1984-12-27,10.161467444728014,10.01056388252161,10.087822057884768,10.087991692001225,178.72418967167755,10.087991692001225
1984-12-28,10.164368738331166,10.013361870097935,10.09067770111997,10.090848081781889,178.75400689165653,10.090848081781889
1984-12-31,10.167270608878823,10.016160428751041,10.09353391168793,10.0937050472458,178.78383545215476,10.0937050472458
1985-01-02,10.170173060870466,10.018959562719392,10.096390693927871,10.096562592757273,178.81367543098696,10.096562592757273
1985-01-03,10.173076098858019,10.02175927629709,10.099248052232802,10.099420722737188,178.84352690608227,10.099420722737188
1985-01-04,10.175979727462975,10.02455957384624,10.102105991053534,10.1022794416906,178.87338995789315,10.1022794416906
1985-01-07,10.178883951390052,10.027360459819201,10.104964514925426,10.105138754217021,178.90326466624884,10.105138754217021
1985-01-08,10.181788775437687,10.030161938764222,10.107823628478162,10.107998665011257,178.93315111167362,10.107998665011257
1985-01-09,10.184694204496052,10.032964015322177,10.110683336437033,10.110859178862466,178.96304937394333,10.110859178862466
1985-01-10,10.187600243546289,10.035766694220351,10.113543643621098,10.113720300644895,178.99295953125733,10.113720300644895
1985-01-11,10.190506897649188,10.038569980251266,10.116404554935109,10.11658203529908,179.02288166256173,10.11658203529908
1985-01-14,10.193414171917642,10.041373878262325,10.119266075349653,10.119444387806347,179.05281584344877,10.119444387806347
1985-01-15,10.196322071507073,10.04417839314136,10.122128209876605,10.122307363185323,179.082762147692,10.122307363185323
1985-01-16,10.19923060160771,10.04698352980814,10.124990963565065,10.125170966478406,179.11272064837152,10.125170966478406
1985-01-17,10.202139767427898,10.049789293201709,10.127854341488067,10.12803520274648,179.14269141451672,10.12803520274648
1985-01-18,10.205049574197611,10.05259568828738,10.130718348737528,10.130900077080456,179.17267451082319,10.130900077080456
1985-01-21,10.207960027191106,10.055402720074174,10.133582990435153,10.133765594624458,179.20267000144753,10.133765594624458
1985-01-22,10.21087113173936,10.058210393630254,10.136448271755802,10.136631760583496,179.23267795105087,10.136631760583496
1985-01-23,10.213782893216962,10.061018714081108,10.139314197934711,10.139498580201133,179.26269842074294,10.139498580201133
1985-01-24,10.216695317026671,10.063827686584126,10.142180774245897,10.142366058745527,179.29273146376624,10.142366058745527
1985-01-25,10.219608408591105,10.066637316297737,10.145048005988485,10.145234201481125,179.322777129025,10.145234201481125
1985-01-28,10.222522173323146,10.069447608360516,10.147915898457942,10.148103013653598,179.35283546343032,10.148103013653598
1985-01-29,10.225436616616612,10.07225856788976,10.150784456930717,10.150972500490605,179.38290651256082,10.150972500490605
1985-01-30,10.228351743846295,10.075070199980921,10.153653686666331,10.153842667201197,179.41299032077998,10.153842667201197
1985-01-31,10.231267560364886,10.077882509712465,10.1565235929051,10.156713518972941,179.44308693061504,10.156713518972941
1985-02-01,10.234184071494315,10.080695502130519,10.159394180866792,10.159585060953004,179.473196379159,10.159585060953004
1985-02-04,10.237101282507089,10.08350918222819,10.162265455730575,10.162457298226105,179.50331870277108,10.162457298226105
1985-02-05,10.240019198616364,10.086323554943744,10.165137422613656,10.165330235817393,179.53345393825813,10.165330235817393
1985-02-06,10.242937824972392,10.089138625161384,10.168010086573853,10.168203878688438,179.56360211891624,10.168203878688438
1985-02-07,10.245857166656936,10.091954397692469,10.170883452605928,10.171078231726561,179.59376327242143,10.171078231726561
1985-02-08,10.248777228671585,10.094770877274645,10.17375752563043,10.173953299743726,179.62393741855496,10.173953299743726
1985-02-11,10.25169801594239,10.097588068575114,10.176632310493092,10.176829087480709,179.6541245714007,10.176829087480709
1985-02-12,10.25461953332433,10.100405976193954,10.179507811968968,10.179705599609632,179.68432474258063,10.179705599609632
1985-02-13,10.257541785615764,10.103224604675537,10.182384034764585,10.182582840753172,179.7145379428287,10.182582840753172
1985-02-14,10.260464777574768,10.10604395852294,10.185260983537642,10.185460815492403,179.744764181972,10.185460815492403
1985-02-15,10.263388513905921,10.108864042187223,10.188138662904281,10.188339528346896,179.77500346701365,10.188339528346896
1985-02-19,10.266312999246798,10.111684860050905,10.191017077418296,10.191218983765637,179.8052558008069,10.191218983765637
1985-02-20,10.269238238169203,10.114506416408716,10.193896231563405,10.194099186116029,179.8355211856541,10.194099186116029
1985-02-21,10.272164235165695,10.117328715468643,10.196776129741616,10.196980139683353,179.8657996223376,10.196980139683353
1985-02-22,10.275090994645437,10.120151761349952,10.199656776273406,10.199861848667766,179.89609110840635,10.199861848667766
1985-02-25,10.278018520936032,10.122975558080435,10.20253817539417,10.202744317187227,179.92639563904302,10.202744317187227
1985-02-26,10.280946818288573,10.12580010960975,10.205420331257619,10.205627549283866,179.9567132091109,10.205627549283866
1985-02-27,10.28387589088295,10.128625419817382,10.208303247942084,10.208511548928987,179.9870438127778,10.208511548928987
1985-02-28,10.28680574282077,10.131451492513893,10.211186929455417,10.211396320015675,180.017387439909,10.211396320015675
1985-03-01,10.28973637812206,10.134278331431782,10.214071379727313,10.214281866355709,180.04774407543985,10.214281866355709
1985-03-04,10.292667800733104,10.137105940220994,10.216956602606606,10.217168191683102,180.07811370164828,10.217168191683102
1985-03-05,10.295600014524759,10.139934322456755,10.219842601864466,10.220055299660032,180.10849629775453,10.220055299660032
1985-03-06,10.298533023307199,10.14276348165562,10.222729381200896,10.22294319389539,180.13889184294922,10.22294319389539
1985-03-07,10.301466830843392,10.145593421289162,10.225616944262537,10.225831877954615,180.16930031542134,10.225831877954615
1985-03-08,10.304401440854903,10.148424144792058,10.228505294652685,10.228721355368032,180.19972168983844,10.228721355368032
1985-03-11,10.307336857031826,10.151255655568832,10.231394435940235,10.23161162963836,180.23015593749955,10.23161162963836
1985-03-12,10.310273083038968,10.154087956998755,10.234284371666071,10.234502704246683,180.2606030284438,10.234502704246683
1985-03-13,10.313210122526607,10.15692105244539,10.237175105350452,10.237394582664344,180.29106293466816,10.237394582664344
1985-03-14,10.316147979132237,10.159754945264272,10.240066640503157,10.240287268350805,180.32153562868925,10.240287268350805
1985-03-15,10.319086656481156,10.16258963880461,10.24295898062293,10.24318076475768,180.3520210806303,10.24318076475768
1985-03-18,10.322026158190011,10.165425136403002,10.245852129200358,10.2460750753241,180.38251925822522,10.2460750753241
1985-03-19,10.324966487874446,10.168261441389161,10.248746089714137,10.248970203494416,180.41303013136468,10.248970203494416
1985-03-20,10.327907649154277,10.171098557099041,10.251640865647952,10.251866152717879,180.44355367160648,10.251866152717879
1985-03-21,10.330849645643974,10.17393648687105,10.254536460490588,10.25476292643734,180.47408984902245,10.25476292643734
1985-03-22,10.333792480952333,10.176775234037104,10.257432877724757,10.257660528089536,180.5046386322524,10.257660528089536
1985-03-25,10.336736158682783,10.17961480191447,10.260330120826803,10.26055896109847,180.5351999905759,10.26055896109847
1985-03-26,10.339680682431002,10.182455193810657,10.263228193261021,10.263458228885618,180.56577389601324,10.263458228885618
1985-03-27,10.3426260558014,10.185296413037909,10.266127098488793,10.266358334887409,180.59636032572,10.266358334887409
1985-03-28,10.34557228241245,10.188138462917829,10.269026839987035,10.269259282548948,180.62695926003917,10.269259282548948
1985-03-29,10.34851936588466,10.190981346771837,10.27192742124086,10.272161075312146,180.65757068028142,10.272161075312146
1985-04-01,10.35146730983322,10.193825067915823,10.27482884573246,10.275063716612657,180.68819456708482,10.275063716612657
1985-04-02,10.354416117860808,10.196669629650753,10.277731116937678,10.277967209870383,180.7188309014793,10.277967209870383
1985-04-03,10.357365793550143,10.199515035224815,10.280634238316688,10.280871558451613,180.7494796702465,10.280871558451613
1985-04-04,10.360316340428142,10.202361287811547,10.283538213276165,10.283776765650341,180.78014086656268,10.283776765650341
1985-04-08,10.363267761953953,10.205208390513933,10.286443045150671,10.286682834693137,180.81081448722026,10.286682834693137
