Date,High,Low,Open,Close,Volume,Adj Close
1985-01-14,170.5500030517578,167.5800018310547,167.91000366210938,170.50999450683594,124900000,170.50999450683594
1985-01-15,171.82000732421875,170.39999389648438,170.50999450683594,170.80999755859375,155300000,170.80999755859375
1985-01-16,171.94000244140625,170.41000366210938,170.80999755859375,171.19000244140625,135500000,171.19000244140625
1985-01-17,171.33999633789062,170.22000122070312,171.19000244140625,170.72999572753906,113600000,170.72999572753906
1985-01-18,171.4199981689453,170.66000366210938,170.72999572753906,171.32000732421875,104700000,171.32000732421875
1985-01-21,175.4499969482422,171.30999755859375,171.32000732421875,175.22999572753906,146800000,175.22999572753906
1985-01-22,176.6300048828125,175.13999938964844,175.22999572753906,175.47999572753906,174800000,175.47999572753906
1985-01-23,177.3000030517578,175.14999389648438,175.47999572753906,177.3000030517578,144400000,177.3000030517578
1985-01-24,178.16000366210938,176.55999755859375,177.3000030517578,176.7100067138672,160700000,176.7100067138672
1985-01-25,177.75,176.5399932861328,176.7100067138672,177.35000610351562,122400000,177.35000610351562
1985-01-28,178.19000244140625,176.55999755859375,177.35000610351562,177.39999389648438,128400000,177.39999389648438
1985-01-29,179.19000244140625,176.5800018310547,177.39999389648438,179.17999267578125,115700000,179.17999267578125
1985-01-30,180.27000427246094,179.0500030517578,179.17999267578125,179.38999938964844,170000000,179.38999938964844
1985-01-31,179.8300018310547,178.55999755859375,179.38999938964844,179.6300048828125,132500000,179.6300048828125
1985-02-01,179.6300048828125,178.44000244140625,179.6300048828125,178.6300048828125,105400000,178.6300048828125
1985-02-04,180.35000610351562,177.75,178.6300048828125,180.35000610351562,113700000,180.35000610351562
1985-02-05,181.52999877929688,180.07000732421875,180.35000610351562,180.61000061035156,143900000,180.61000061035156
1985-02-06,181.5,180.32000732421875,180.61000061035156,180.42999267578125,141000000,180.42999267578125
1985-02-07,181.9600067138672,180.42999267578125,180.42999267578125,181.82000732421875,151700000,181.82000732421875
1985-02-08,182.38999938964844,181.6699981689453,181.82000732421875,182.19000244140625,116500000,182.19000244140625
1985-02-11,182.19000244140625,180.11000061035156,182.19000244140625,180.50999450683594,104000000,180.50999450683594
1985-02-12,180.75,179.4499969482422,180.50999450683594,180.55999755859375,111100000,180.55999755859375
1985-02-13,183.86000061035156,180.5,180.55999755859375,183.35000610351562,142500000,183.35000610351562
1985-02-14,183.9499969482422,182.38999938964844,183.35000610351562,182.41000366210938,139700000,182.41000366210938
1985-02-15,182.64999389648438,181.22999572753906,182.41000366210938,181.60000610351562,106500000,181.60000610351562
1985-02-19,181.61000061035156,180.9499969482422,181.60000610351562,181.3300018310547,90400000,181.3300018310547
1985-02-20,182.10000610351562,180.63999938964844,181.3300018310547,181.17999267578125,118200000,181.17999267578125
1985-02-21,181.17999267578125,180.02000427246094,181.17999267578125,180.19000244140625,104000000,180.19000244140625
1985-02-22,180.41000366210938,179.22999572753906,180.19000244140625,179.36000061035156,93680000,179.36000061035156
1985-02-25,179.36000061035156,178.1300048828125,179.36000061035156,179.22999572753906,89740000,179.22999572753906
1985-02-26,181.5800018310547,179.16000366210938,179.22999572753906,181.1699981689453,114200000,181.1699981689453
1985-02-27,181.8699951171875,180.5,181.1699981689453,180.7100067138672,107700000,180.7100067138672
1985-02-28,181.2100067138672,180.3300018310547,180.7100067138672,181.17999267578125,100700000,181.17999267578125
1985-03-01,183.88999938964844,181.16000366210938,181.17999267578125,183.22999572753906,139900000,183.22999572753906
1985-03-04,183.41000366210938,181.39999389648438,183.22999572753906,182.05999755859375,102100000,182.05999755859375
1985-03-05,182.64999389648438,181.4199981689453,182.05999755859375,182.22999572753906,116400000,182.22999572753906
1985-03-06,182.25,180.58999633789062,182.22999572753906,180.64999389648438,116900000,180.64999389648438
1985-03-07,180.64999389648438,179.44000244140625,180.64999389648438,179.50999450683594,112100000,179.50999450683594
1985-03-08,179.97000122070312,179.07000732421875,179.50999450683594,179.10000610351562,96390000,179.10000610351562
1985-03-11,179.4600067138672,178.14999389648438,179.10000610351562,178.7899932861328,84110000,178.7899932861328
1985-03-12,180.13999938964844,178.6999969482422,178.7899932861328,179.66000366210938,92840000,179.66000366210938
1985-03-13,179.9600067138672,178.02000427246094,179.66000366210938,178.19000244140625,101700000,178.19000244140625
1985-03-14,178.52999877929688,177.61000061035156,178.19000244140625,177.83999633789062,103400000,177.83999633789062
1985-03-15,178.41000366210938,176.52999877929688,177.83999633789062,176.52999877929688,105200000,176.52999877929688
1985-03-18,177.66000366210938,176.52999877929688,176.52999877929688,176.8800048828125,94020000,176.8800048828125
1985-03-19,179.55999755859375,176.8699951171875,176.8800048828125,179.5399932861328,119200000,179.5399932861328
1985-03-20,179.77999877929688,178.7899932861328,179.5399932861328,179.0800018310547,107500000,179.0800018310547
1985-03-21,180.22000122070312,178.88999938964844,179.0800018310547,179.35000610351562,95930000,179.35000610351562
1985-03-22,179.9199981689453,178.86000061035156,179.35000610351562,179.0399932861328,99250000,179.0399932861328
1985-03-25,179.0399932861328,177.85000610351562,179.0399932861328,177.97000122070312,74040000,177.97000122070312
1985-03-26,178.86000061035156,177.8800048828125,177.97000122070312,178.42999267578125,89930000,178.42999267578125
1985-03-27,179.8000030517578,178.42999267578125,178.42999267578125,179.5399932861328,101000000,179.5399932861328
1985-03-28,180.60000610351562,179.42999267578125,179.5399932861328,179.5399932861328,99780000,179.5399932861328
1985-03-29,180.66000366210938,179.5399932861328,179.5399932861328,180.66000366210938,101400000,180.66000366210938
1985-04-01,181.27000427246094,180.42999267578125,180.66000366210938,181.27000427246094,89900000,181.27000427246094
1985-04-02,181.86000061035156,180.27999877929688,181.27000427246094,180.52999877929688,101700000,180.52999877929688
1985-04-03,180.52999877929688,178.63999938964844,180.52999877929688,179.11000061035156,95480000,179.11000061035156
1985-04-04,179.1300048828125,178.2899932861328,179.11000061035156,179.02999877929688,86910000,179.02999877929688
1985-04-08,179.4600067138672,177.86000061035156,179.02999877929688,178.02999877929688,79960000,178.02999877929688
1985-04-09,178.6699981689453,177.97000122070312,178.02999877929688,178.2100067138672,83980000,178.2100067138672
1985-04-10,179.89999389648438,178.2100067138672,178.2100067138672,179.4199981689453,108200000,179.4199981689453
1985-04-11,180.91000366210938,179.4199981689453,179.4199981689453,180.19000244140625,108400000,180.19000244140625
1985-04-12,180.5500030517578,180.05999755859375,180.19000244140625,180.5399932861328,86220000,180.5399932861328
1985-04-15,181.14999389648438,180.4499969482422,180.5399932861328,180.9199981689453,80660000,180.9199981689453
1985-04-16,181.77999877929688,180.19000244140625,180.9199981689453,181.1999969482422,98480000,181.1999969482422
1985-04-17,181.91000366210938,181.13999938964844,181.1999969482422,181.67999267578125,96020000,181.67999267578125
1985-04-18,182.55999755859375,180.75,181.67999267578125,180.83999633789062,100600000,180.83999633789062
1985-04-19,181.25,180.4199981689453,180.83999633789062,181.11000061035156,81110000,181.11000061035156
1985-04-22,181.22999572753906,180.25,181.11000061035156,180.6999969482422,79930000,180.6999969482422
1985-04-23,181.97000122070312,180.33999633789062,180.6999969482422,181.8800048828125,108900000,181.8800048828125
1985-04-24,182.27000427246094,181.74000549316406,181.8800048828125,182.25999450683594,99600000,182.25999450683594
1985-04-25,183.42999267578125,182.1199951171875,182.25999450683594,183.42999267578125,108600000,183.42999267578125
1985-04-26,183.61000061035156,182.11000061035156,183.42999267578125,182.17999267578125,86570000,182.17999267578125
1985-04-29,182.33999633789062,180.6199951171875,182.17999267578125,180.6300048828125,88860000,180.6300048828125
1985-04-30,180.6300048828125,178.86000061035156,180.6300048828125,179.8300018310547,111800000,179.8300018310547
1985-05-01,180.0399932861328,178.35000610351562,179.8300018310547,178.3699951171875,101600000,178.3699951171875
1985-05-02,179.00999450683594,178.3699951171875,178.3699951171875,179.00999450683594,107700000,179.00999450683594
1985-05-03,180.3000030517578,179.00999450683594,179.00999450683594,180.0800018310547,94870000,180.0800018310547
1985-05-06,180.55999755859375,179.82000732421875,180.0800018310547,179.99000549316406,85650000,179.99000549316406
1985-05-07,181.08999633789062,179.8699951171875,179.99000549316406,180.75999450683594,100200000,180.75999450683594
1985-05-08,180.75999450683594,179.9600067138672,180.75999450683594,180.6199951171875,101300000,180.6199951171875
1985-05-09,181.97000122070312,180.6199951171875,180.6199951171875,181.9199981689453,111000000,181.9199981689453
1985-05-10,184.74000549316406,181.9199981689453,181.9199981689453,184.27999877929688,140300000,184.27999877929688
1985-05-13,184.61000061035156,184.19000244140625,184.27999877929688,184.61000061035156,85830000,184.61000061035156
1985-05-14,185.1699981689453,183.64999389648438,184.61000061035156,183.8699951171875,97360000,183.8699951171875
1985-05-15,185.42999267578125,183.86000061035156,183.8699951171875,184.5399932861328,106100000,184.5399932861328
1985-05-16,185.74000549316406,184.5399932861328,184.5399932861328,185.66000366210938,99420000,185.66000366210938
1985-05-17,187.94000244140625,185.47000122070312,185.66000366210938,187.4199981689453,124600000,187.4199981689453
1985-05-20,189.97999572753906,187.4199981689453,187.4199981689453,189.72000122070312,146300000,189.72000122070312
1985-05-21,189.80999755859375,188.77999877929688,189.72000122070312,189.63999938964844,130200000,189.63999938964844
1985-05-22,189.63999938964844,187.7100067138672,189.63999938964844,188.55999755859375,101400000,188.55999755859375
1985-05-23,188.55999755859375,187.4499969482422,188.55999755859375,187.60000610351562,101000000,187.60000610351562
1985-05-24,188.2899932861328,187.2899932861328,187.60000610351562,188.2899932861328,85970000,188.2899932861328
1985-05-28,188.94000244140625,187.3800048828125,188.2899932861328,187.86000061035156,90600000,187.86000061035156
1985-05-29,187.86000061035156,187.11000061035156,187.86000061035156,187.67999267578125,96540000,187.67999267578125
1985-05-30,188.0399932861328,187.08999633789062,187.67999267578125,187.75,108300000,187.75
1985-05-31,189.58999633789062,187.4499969482422,187.75,189.5500030517578,134100000,189.5500030517578
1985-06-03,190.36000061035156,188.92999267578125,189.5500030517578,189.32000732421875,125000000,189.32000732421875
1985-06-04,190.27000427246094,188.8800048828125,189.32000732421875,190.0399932861328,115400000,190.0399932861328
1985-06-05,191.02000427246094,190.0399932861328,190.0399932861328,190.16000366210938,143900000,190.16000366210938
1985-06-06,191.05999755859375,189.1300048828125,189.75,191.05999755859375,117200000,191.05999755859375
1985-06-07,191.2899932861328,189.5500030517578,191.05999755859375,189.67999267578125,99630000,189.67999267578125
1985-06-10,189.67999267578125,188.82000732421875,189.67999267578125,189.50999450683594,87940000,189.50999450683594
1985-06-11,189.61000061035156,188.77999877929688,189.50999450683594,189.0399932861328,102100000,189.0399932861328
1985-06-12,189.0399932861328,187.58999633789062,189.0399932861328,187.61000061035156,97700000,187.61000061035156
1985-06-13,187.61000061035156,185.02999877929688,187.61000061035156,185.3300018310547,107000000,185.3300018310547
1985-06-14,187.10000610351562,185.3300018310547,185.3300018310547,187.10000610351562,93090000,187.10000610351562
1985-06-17,187.10000610351562,185.97999572753906,187.10000610351562,186.52999877929688,82170000,186.52999877929688
1985-06-18,187.64999389648438,186.50999450683594,186.52999877929688,187.33999633789062,106900000,187.33999633789062
1985-06-19,187.97999572753906,186.6300048828125,187.33999633789062,186.6300048828125,108300000,186.6300048828125
1985-06-20,186.74000549316406,185.97000122070312,186.6300048828125,186.72999572753906,87500000,186.72999572753906
1985-06-21,189.66000366210938,186.42999267578125,186.72999572753906,189.61000061035156,125400000,189.61000061035156
1985-06-24,189.61000061035156,187.83999633789062,188.77000427246094,189.14999389648438,96040000,189.14999389648438
1985-06-25,190.9600067138672,189.14999389648438,189.14999389648438,189.74000549316406,115700000,189.74000549316406
1985-06-26,190.25999450683594,189.44000244140625,189.74000549316406,190.05999755859375,94130000,190.05999755859375
1985-06-27,191.36000061035156,190.05999755859375,190.05999755859375,191.22999572753906,106700000,191.22999572753906
1985-06-28,191.85000610351562,191.0399932861328,191.22999572753906,191.85000610351562,105200000,191.85000610351562
1985-07-01,192.42999267578125,191.1699981689453,191.85000610351562,192.42999267578125,96080000,192.42999267578125
1985-07-02,192.6300048828125,191.83999633789062,192.42999267578125,192.00999450683594,111100000,192.00999450683594
1985-07-03,192.0800018310547,191.3699951171875,192.00999450683594,191.4499969482422,98410000,191.4499969482422
1985-07-05,192.6699981689453,191.4499969482422,191.4499969482422,192.52000427246094,62450000,192.52000427246094
1985-07-08,192.52000427246094,191.25999450683594,192.47000122070312,191.92999267578125,83670000,191.92999267578125
1985-07-09,191.92999267578125,190.80999755859375,191.92999267578125,191.0500030517578,99060000,191.0500030517578
1985-07-10,192.3699951171875,190.99000549316406,191.0500030517578,192.3699951171875,108200000,192.3699951171875
1985-07-11,192.9499969482422,192.27999877929688,192.3699951171875,192.94000244140625,122800000,192.94000244140625
1985-07-12,193.32000732421875,192.63999938964844,192.94000244140625,193.2899932861328,120300000,193.2899932861328
1985-07-15,193.83999633789062,192.5500030517578,193.2899932861328,192.72000122070312,103900000,192.72000122070312
1985-07-16,194.72000122070312,192.72000122070312,192.72000122070312,194.72000122070312,132500000,194.72000122070312
1985-07-17,196.07000732421875,194.72000122070312,194.86000061035156,195.64999389648438,159900000,195.64999389648438
1985-07-18,195.64999389648438,194.33999633789062,195.64999389648438,194.3800048828125,131400000,194.3800048828125
1985-07-19,195.1300048828125,194.27999877929688,194.3800048828125,195.1300048828125,114800000,195.1300048828125
1985-07-22,195.1300048828125,193.5800018310547,195.1300048828125,194.35000610351562,93540000,194.35000610351562
1985-07-23,194.97999572753906,192.27999877929688,194.35000610351562,192.5500030517578,143600000,192.5500030517578
1985-07-24,192.5500030517578,190.66000366210938,192.5500030517578,191.5800018310547,128600000,191.5800018310547
1985-07-25,192.22999572753906,191.1699981689453,191.5800018310547,192.05999755859375,123300000,192.05999755859375
1985-07-26,192.77999877929688,191.5800018310547,192.05999755859375,192.39999389648438,107000000,192.39999389648438
1985-07-29,192.4199981689453,189.52999877929688,192.39999389648438,189.60000610351562,95960000,189.60000610351562
1985-07-30,190.0500030517578,189.3000030517578,189.6199951171875,189.92999267578125,102300000,189.92999267578125
1985-07-31,191.3300018310547,189.92999267578125,189.92999267578125,190.9199981689453,124200000,190.9199981689453
1985-08-01,192.1699981689453,190.91000366210938,190.9199981689453,192.11000061035156,121500000,192.11000061035156
1985-08-02,192.11000061035156,191.27000427246094,192.11000061035156,191.47999572753906,87860000,191.47999572753906
1985-08-05,191.47999572753906,189.9499969482422,191.47999572753906,190.6199951171875,79610000,190.6199951171875
1985-08-06,190.72000122070312,187.8699951171875,190.6199951171875,187.92999267578125,104000000,187.92999267578125
1985-08-07,187.92999267578125,187.38999938964844,187.92999267578125,187.67999267578125,100000000,187.67999267578125
1985-08-08,188.9600067138672,187.67999267578125,187.67999267578125,188.9499969482422,102900000,188.9499969482422
1985-08-09,189.0500030517578,188.11000061035156,188.9499969482422,188.32000732421875,81750000,188.32000732421875
1985-08-12,188.32000732421875,187.42999267578125,188.32000732421875,187.6300048828125,77340000,187.6300048828125
1985-08-13,188.14999389648438,186.50999450683594,187.6300048828125,187.3000030517578,80300000,187.3000030517578
1985-08-14,187.8699951171875,187.3000030517578,187.3000030517578,187.41000366210938,85780000,187.41000366210938
1985-08-15,187.74000549316406,186.6199951171875,187.41000366210938,187.25999450683594,86100000,187.25999450683594
1985-08-16,187.25999450683594,186.10000610351562,187.25999450683594,186.10000610351562,87910000,186.10000610351562
1985-08-19,186.82000732421875,186.10000610351562,186.10000610351562,186.3800048828125,67930000,186.3800048828125
1985-08-20,188.27000427246094,186.3800048828125,186.3800048828125,188.0800018310547,91230000,188.0800018310547
1985-08-21,189.16000366210938,188.0800018310547,188.0800018310547,189.16000366210938,94880000,189.16000366210938
1985-08-22,189.22999572753906,187.1999969482422,189.11000061035156,187.36000061035156,90600000,187.36000061035156
1985-08-23,187.35000610351562,186.58999633789062,187.22000122070312,187.1699981689453,75270000,187.1699981689453
1985-08-26,187.44000244140625,186.4600067138672,187.1699981689453,187.30999755859375,70290000,187.30999755859375
1985-08-27,188.10000610351562,187.30999755859375,187.30999755859375,188.10000610351562,82140000,188.10000610351562
1985-08-28,188.8300018310547,187.89999389648438,188.10000610351562,188.8300018310547,88530000,188.8300018310547
1985-08-29,188.94000244140625,188.3800048828125,188.72999572753906,188.92999267578125,85660000,188.92999267578125
1985-08-30,189.1300048828125,188.0,188.92999267578125,188.6300048828125,81620000,188.6300048828125
1985-09-03,188.6300048828125,187.3800048828125,188.6300048828125,187.91000366210938,81190000,187.91000366210938
1985-09-04,187.9199981689453,186.97000122070312,187.91000366210938,187.3699951171875,85510000,187.3699951171875
1985-09-05,187.52000427246094,186.88999938964844,187.3699951171875,187.27000427246094,94480000,187.27000427246094
1985-09-06,188.42999267578125,187.27000427246094,187.27000427246094,188.24000549316406,95040000,188.24000549316406
1985-09-09,188.8000030517578,187.89999389648438,188.24000549316406,188.25,89850000,188.25
1985-09-10,188.25999450683594,186.5,188.25,186.89999389648438,104700000,186.89999389648438
1985-09-11,186.89999389648438,184.7899932861328,186.89999389648438,185.02999877929688,100400000,185.02999877929688
1985-09-12,185.2100067138672,183.49000549316406,185.02999877929688,183.69000244140625,107100000,183.69000244140625
1985-09-13,184.19000244140625,182.0500030517578,183.69000244140625,182.91000366210938,111400000,182.91000366210938
1985-09-16,182.91000366210938,182.4499969482422,182.91000366210938,182.8800048828125,66700000,182.8800048828125
1985-09-17,182.8800048828125,180.77999877929688,182.8800048828125,181.36000061035156,111900000,181.36000061035156
1985-09-18,181.8300018310547,180.80999755859375,181.36000061035156,181.7100067138672,105700000,181.7100067138672
1985-09-19,183.39999389648438,181.7100067138672,181.7100067138672,183.38999938964844,100300000,183.38999938964844
1985-09-20,183.99000549316406,182.0399932861328,183.38999938964844,182.0500030517578,101400000,182.0500030517578
1985-09-23,184.64999389648438,182.0500030517578,182.0500030517578,184.3000030517578,104800000,184.3000030517578
1985-09-24,184.3000030517578,182.4199981689453,184.3000030517578,182.6199951171875,97870000,182.6199951171875
1985-09-25,182.6199951171875,180.6199951171875,182.6199951171875,180.66000366210938,92120000,180.66000366210938
1985-09-26,181.2899932861328,179.4499969482422,180.66000366210938,181.2899932861328,106100000,181.2899932861328
1985-09-30,182.0800018310547,181.22000122070312,181.3000030517578,182.0800018310547,103600000,182.0800018310547
1985-10-01,185.0800018310547,182.02000427246094,182.05999755859375,185.07000732421875,130200000,185.07000732421875
1985-10-02,185.94000244140625,184.05999755859375,185.07000732421875,184.05999755859375,147300000,184.05999755859375
1985-10-03,185.1699981689453,183.58999633789062,184.05999755859375,184.36000061035156,127500000,184.36000061035156
1985-10-04,184.36000061035156,182.64999389648438,184.36000061035156,183.22000122070312,101200000,183.22000122070312
1985-10-07,183.22000122070312,181.3000030517578,183.22000122070312,181.8699951171875,95550000,181.8699951171875
1985-10-08,182.3000030517578,181.16000366210938,181.8699951171875,181.8699951171875,97170000,181.8699951171875
1985-10-09,183.27000427246094,181.8699951171875,181.8699951171875,182.52000427246094,99140000,182.52000427246094
1985-10-10,182.7899932861328,182.0500030517578,182.52000427246094,182.77999877929688,90910000,182.77999877929688
1985-10-11,184.27999877929688,182.61000061035156,182.77999877929688,184.27999877929688,96370000,184.27999877929688
1985-10-14,186.3699951171875,184.27999877929688,184.30999755859375,186.3699951171875,78540000,186.3699951171875
1985-10-15,187.16000366210938,185.66000366210938,186.3699951171875,186.0800018310547,110400000,186.0800018310547
1985-10-16,187.97999572753906,186.0800018310547,186.0800018310547,187.97999572753906,117400000,187.97999572753906
1985-10-17,188.52000427246094,187.4199981689453,187.97999572753906,187.66000366210938,140500000,187.66000366210938
1985-10-18,188.11000061035156,186.88999938964844,187.66000366210938,187.0399932861328,107100000,187.0399932861328
1985-10-21,187.3000030517578,186.7899932861328,187.0399932861328,186.9600067138672,95680000,186.9600067138672
1985-10-22,188.55999755859375,186.9600067138672,186.9600067138672,188.0399932861328,111300000,188.0399932861328
1985-10-23,189.08999633789062,188.0399932861328,188.0399932861328,189.08999633789062,121700000,189.08999633789062
1985-10-24,189.4499969482422,188.41000366210938,189.08999633789062,188.5,123100000,188.5
1985-10-25,188.50999450683594,187.32000732421875,188.5,187.52000427246094,101800000,187.52000427246094
1985-10-28,187.75999450683594,186.92999267578125,187.52000427246094,187.75999450683594,97880000,187.75999450683594
1985-10-29,189.77999877929688,187.75999450683594,187.75999450683594,189.22999572753906,110600000,189.22999572753906
1985-10-30,190.08999633789062,189.13999938964844,189.22999572753906,190.07000732421875,120400000,190.07000732421875
1985-10-31,190.14999389648438,189.35000610351562,190.07000732421875,189.82000732421875,121500000,189.82000732421875
1985-11-01,191.52999877929688,189.3699951171875,189.82000732421875,191.52999877929688,129400000,191.52999877929688
1985-11-04,191.9600067138672,190.66000366210938,191.4499969482422,191.25,104900000,191.25
1985-11-05,192.42999267578125,190.99000549316406,191.25,192.3699951171875,119200000,192.3699951171875
1985-11-06,193.00999450683594,191.8300018310547,192.3699951171875,192.75999450683594,129500000,192.75999450683594
1985-11-07,192.9600067138672,192.16000366210938,192.77999877929688,192.6199951171875,119000000,192.6199951171875
1985-11-08,193.97000122070312,192.52999877929688,192.6199951171875,193.72000122070312,115000000,193.72000122070312
1985-11-11,197.2899932861328,193.6999969482422,193.72000122070312,197.27999877929688,126500000,197.27999877929688
1985-11-12,198.66000366210938,196.97000122070312,197.27999877929688,198.0800018310547,170800000,198.0800018310547
1985-11-13,198.11000061035156,196.91000366210938,198.0800018310547,197.10000610351562,109700000,197.10000610351562
1985-11-14,199.19000244140625,196.8800048828125,197.10000610351562,199.05999755859375,124900000,199.05999755859375
1985-11-15,199.5800018310547,197.89999389648438,199.05999755859375,198.11000061035156,130200000,198.11000061035156
1985-11-18,198.7100067138672,197.50999450683594,198.11000061035156,198.7100067138672,108400000,198.7100067138672
1985-11-19,199.52000427246094,198.00999450683594,198.7100067138672,198.6699981689453,126100000,198.6699981689453
1985-11-20,199.1999969482422,198.52000427246094,198.6699981689453,198.99000549316406,105100000,198.99000549316406
1985-11-21,201.42999267578125,198.99000549316406,198.99000549316406,201.41000366210938,150300000,201.41000366210938
1985-11-22,202.00999450683594,201.0500030517578,201.41000366210938,201.52000427246094,133800000,201.52000427246094
1985-11-25,201.52000427246094,200.0800018310547,201.52000427246094,200.35000610351562,91710000,200.35000610351562
1985-11-26,201.16000366210938,200.11000061035156,200.35000610351562,200.6699981689453,123100000,200.6699981689453
1985-11-27,202.64999389648438,200.6699981689453,200.6699981689453,202.5399932861328,143700000,202.5399932861328
1985-11-29,203.39999389648438,201.9199981689453,202.5399932861328,202.1699981689453,84060000,202.1699981689453
1985-12-02,202.19000244140625,200.1999969482422,202.1699981689453,200.4600067138672,103500000,200.4600067138672
1985-12-03,200.97999572753906,200.10000610351562,200.4600067138672,200.86000061035156,109700000,200.86000061035156
1985-12-04,204.22999572753906,200.86000061035156,200.86000061035156,204.22999572753906,153200000,204.22999572753906
1985-12-05,205.86000061035156,203.7899932861328,204.22999572753906,203.8800048828125,181000000,203.8800048828125
1985-12-06,203.8800048828125,202.4499969482422,203.8800048828125,202.99000549316406,125500000,202.99000549316406
1985-12-09,204.64999389648438,202.97999572753906,202.99000549316406,204.25,144000000,204.25
1985-12-10,205.16000366210938,203.67999267578125,204.25,204.38999938964844,156500000,204.38999938964844
1985-12-11,206.67999267578125,204.1699981689453,204.38999938964844,206.30999755859375,178500000,206.30999755859375
1985-12-12,207.64999389648438,205.8300018310547,206.30999755859375,206.72999572753906,170500000,206.72999572753906
1985-12-13,210.30999755859375,206.72999572753906,206.72999572753906,209.94000244140625,177900000,209.94000244140625
1985-12-16,213.0800018310547,209.91000366210938,209.94000244140625,212.02000427246094,176000000,212.02000427246094
1985-12-17,212.4499969482422,210.5800018310547,212.02000427246094,210.64999389648438,155200000,210.64999389648438
1985-12-18,211.22999572753906,209.24000549316406,210.64999389648438,209.80999755859375,137900000,209.80999755859375
1985-12-19,210.1300048828125,209.25,209.80999755859375,210.02000427246094,130200000,210.02000427246094
1985-12-20,211.77000427246094,210.02000427246094,210.02000427246094,210.94000244140625,170300000,210.94000244140625
1985-12-23,210.94000244140625,208.44000244140625,210.57000732421875,208.57000732421875,107900000,208.57000732421875
1985-12-24,208.57000732421875,206.44000244140625,208.57000732421875,207.13999938964844,78300000,207.13999938964844
1985-12-26,207.75999450683594,207.0500030517578,207.13999938964844,207.64999389648438,62050000,207.64999389648438
1985-12-27,209.6199951171875,207.64999389648438,207.64999389648438,209.61000061035156,81560000,209.61000061035156
1985-12-30,210.6999969482422,209.1699981689453,209.61000061035156,210.67999267578125,91970000,210.67999267578125
1985-12-31,211.61000061035156,210.67999267578125,210.67999267578125,211.27999877929688,112700000,211.27999877929688
1986-01-02,211.27999877929688,208.92999267578125,211.27999877929688,209.58999633789062,98960000,209.58999633789062
1986-01-03,210.8800048828125,209.50999450683594,209.58999633789062,210.8800048828125,105000000,210.8800048828125
1986-01-06,210.97999572753906,209.92999267578125,210.8800048828125,210.64999389648438,99610000,210.64999389648438
1986-01-07,213.8000030517578,210.64999389648438,210.64999389648438,213.8000030517578,153000000,213.8000030517578
